id,order_id,entity,amount,currency,status,method,captured,email,contact,customer_id,bank,error_code,error_description,error_source,error_step,error_reason,root_cause,created_at,attempt_number,previous_success_rate,previous_failure_rate,upi_success_rate,card_success_rate,time_since_last_attempt_min,hour,day_of_week,checkout_duration_sec,customer_value_tier,recovered,recovery_action
pay_00000000000751,order_00000000000751,payment,565320,INR,failed,wallet,False,customer751@example.com,+919833204789,cust_0000000351,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786207292,1,0.857,0.143,0.781,0.926,0,17,1,115,mid,0,retry
pay_00000000000752,order_00000000000752,payment,600975,INR,failed,upi,False,customer752@example.com,+919884371067,cust_0000000352,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787161434,2,0.844,0.156,0.892,0.85,2181,23,3,400,mid,1,retry
pay_00000000000753,order_00000000000753,payment,118621,INR,failed,emi,False,customer753@example.com,+919848279828,cust_0000000353,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786671247,3,0.528,0.472,0.669,0.387,1252,21,3,145,low,0,escalate
pay_00000000000754,order_00000000000754,payment,4477468,INR,failed,card,False,customer754@example.com,+919832328144,cust_0000000354,UTIB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1787919065,2,0.487,0.513,0.232,0.705,1203,6,1,355,high,0,retry
pay_00000000000755,order_00000000000755,payment,408933,INR,failed,card,False,customer755@example.com,+919891722595,cust_0000000355,ICIC,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787267779,2,0.553,0.447,0.743,0.451,797,10,5,340,mid,1,send_reminder
pay_00000000000756,order_00000000000756,payment,222481,INR,failed,upi,False,customer756@example.com,+919867040474,cust_0000000356,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787182464,2,0.852,0.148,0.692,0.94,2107,15,4,161,mid,0,retry
pay_00000000000757,order_00000000000757,payment,378005,INR,failed,emi,False,customer757@example.com,+919899861199,cust_0000000357,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1787286658,2,0.386,0.614,0.323,0.373,2811,3,0,343,mid,1,retry
pay_00000000000758,order_00000000000758,payment,312533,INR,failed,card,False,customer758@example.com,+919874336097,cust_0000000358,HDFC,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1787480677,1,0.623,0.377,0.563,0.67,0,10,3,311,mid,0,send_reminder
pay_00000000000759,order_00000000000759,payment,46703,INR,failed,upi,False,customer759@example.com,+919886237437,cust_0000000359,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788198060,1,0.713,0.287,0.705,0.678,0,14,1,281,low,1,retry
pay_00000000000760,order_00000000000760,payment,44263,INR,failed,card,False,customer760@example.com,+919871915863,cust_0000000360,UTIB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787039597,1,0.409,0.591,0.267,0.621,0,0,0,369,low,0,retry
pay_00000000000761,order_00000000000761,payment,3227352,INR,failed,card,False,customer761@example.com,+919889139152,cust_0000000361,KKBK,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1788432265,1,0.711,0.289,0.534,0.829,0,20,1,343,high,0,switch_to_upi
pay_00000000000762,order_00000000000762,payment,20478,INR,failed,netbanking,False,customer762@example.com,+919847439726,cust_0000000362,SBIN,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786163307,2,0.291,0.709,0.276,0.342,1516,12,1,16,low,0,stop
pay_00000000000763,order_00000000000763,payment,385715,INR,failed,card,False,customer763@example.com,+919889387274,cust_0000000363,SBIN,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786661979,2,0.618,0.382,0.52,0.643,412,14,4,180,mid,1,retry
pay_00000000000764,order_00000000000764,payment,786415,INR,failed,card,False,customer764@example.com,+919879798454,cust_0000000364,PUNB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786257988,2,0.638,0.362,0.525,0.706,1776,16,1,291,mid,0,retry
pay_00000000000765,order_00000000000765,payment,97948,INR,failed,card,False,customer765@example.com,+919858117953,cust_0000000365,UTIB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1786441598,3,0.663,0.337,0.448,0.864,2874,2,1,235,low,0,escalate
pay_00000000000766,order_00000000000766,payment,61203,INR,failed,upi,False,customer766@example.com,+919828517985,cust_0000000366,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1786582941,1,0.58,0.42,0.427,0.818,0,14,2,376,low,1,retry
pay_00000000000767,order_00000000000767,payment,320623,INR,failed,upi,False,customer767@example.com,+919817166497,cust_0000000367,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787522230,3,0.839,0.161,0.766,0.894,2407,15,2,277,mid,1,escalate
pay_00000000000768,order_00000000000768,payment,133985,INR,failed,upi,False,customer768@example.com,+919863592929,cust_0000000368,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787710036,2,0.705,0.295,0.897,0.612,204,22,4,24,low,1,retry
pay_00000000000769,order_00000000000769,payment,31660,INR,failed,wallet,False,customer769@example.com,+919828287127,cust_0000000369,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786870639,2,0.28,0.72,0.205,0.311,1854,22,2,382,low,1,retry
pay_00000000000770,order_00000000000770,payment,344961,INR,failed,card,False,customer770@example.com,+919869134843,cust_0000000370,HDFC,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786242221,4,0.7,0.3,0.58,0.759,1486,23,0,395,mid,1,escalate
pay_00000000000771,order_00000000000771,payment,113241,INR,failed,card,False,customer771@example.com,+919889604276,cust_0000000371,KKBK,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786227237,2,0.367,0.633,0.117,0.541,2138,20,1,305,low,0,send_reminder
pay_00000000000772,order_00000000000772,payment,224158,INR,failed,card,False,customer772@example.com,+919885360615,cust_0000000372,PUNB,BAD_REQUEST_ERROR,Customer did not complete OTP authentication in time.,customer,payment_authentication,otp_timeout,USER_ABANDONMENT,1786069155,1,0.472,0.528,0.555,0.449,0,10,0,93,mid,1,send_reminder
pay_00000000000773,order_00000000000773,payment,575335,INR,failed,upi,False,customer773@example.com,+919888958411,cust_0000000373,,SERVER_ERROR,The service was temporarily unavailable.,gateway,payment_processing,internal_error,NETWORK_TIMEOUT,1786332642,3,0.412,0.588,0.543,0.314,1759,13,0,396,mid,1,escalate
pay_00000000000774,order_00000000000774,payment,4204870,INR,failed,card,False,customer774@example.com,+919869637432,cust_0000000374,SBIN,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788420704,4,0.746,0.254,0.689,0.826,1369,17,0,184,high,1,escalate
pay_00000000000775,order_00000000000775,payment,102436,INR,failed,upi,False,customer775@example.com,+919823437484,cust_0000000375,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786690223,1,0.84,0.16,0.92,0.68,0,3,1,66,low,0,retry
pay_00000000000776,order_00000000000776,payment,43216,INR,failed,upi,False,customer776@example.com,+919817988778,cust_0000000376,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1788586569,2,0.867,0.133,0.927,0.72,2318,5,3,175,low,1,retry
pay_00000000000777,order_00000000000777,payment,103062,INR,failed,card,False,customer777@example.com,+919869450701,cust_0000000377,PUNB,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1787828712,2,0.638,0.362,0.686,0.56,2017,14,2,37,low,1,retry
pay_00000000000778,order_00000000000778,payment,2505097,INR,failed,upi,False,customer778@example.com,+919814218828,cust_0000000378,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787731194,2,0.576,0.424,0.443,0.618,1427,3,0,157,high,1,retry
pay_00000000000779,order_00000000000779,payment,541957,INR,failed,upi,False,customer779@example.com,+919817962450,cust_0000000379,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1786921508,1,0.76,0.24,0.733,0.695,0,1,2,213,mid,1,retry
pay_00000000000780,order_00000000000780,payment,652249,INR,failed,emi,False,customer780@example.com,+919848785706,cust_0000000380,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787344295,1,0.454,0.546,0.465,0.447,0,22,1,354,mid,1,retry
pay_00000000000781,order_00000000000781,payment,1687245,INR,failed,upi,False,customer781@example.com,+919894253345,cust_0000000381,,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787847556,1,0.796,0.204,0.818,0.799,0,17,2,109,high,0,retry
pay_00000000000782,order_00000000000782,payment,3787766,INR,failed,upi,False,customer782@example.com,+919878509660,cust_0000000382,,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1787568606,2,0.856,0.144,0.872,0.825,2277,0,5,291,high,0,send_reminder
pay_00000000000783,order_00000000000783,payment,733515,INR,failed,card,False,customer783@example.com,+919889647361,cust_0000000383,PUNB,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1786141202,1,0.612,0.388,0.568,0.571,0,18,6,110,mid,1,switch_to_upi
pay_00000000000784,order_00000000000784,payment,148883,INR,failed,upi,False,customer784@example.com,+919856204754,cust_0000000384,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787951019,1,0.586,0.414,0.826,0.375,0,4,0,242,low,1,retry
pay_00000000000785,order_00000000000785,payment,154483,INR,failed,upi,False,customer785@example.com,+919877529353,cust_0000000385,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786799985,1,0.73,0.27,0.516,0.94,0,3,3,69,mid,0,retry
pay_00000000000786,order_00000000000786,payment,202789,INR,failed,card,False,customer786@example.com,+919838983946,cust_0000000386,HDFC,BAD_REQUEST_ERROR,Authentication failed due to incorrect otp.,customer,payment_authentication,incorrect_otp,USER_ABANDONMENT,1786334592,1,0.669,0.331,0.7,0.598,0,15,4,373,mid,0,send_reminder
pay_00000000000787,order_00000000000787,payment,320407,INR,failed,emi,False,customer787@example.com,+919882028558,cust_0000000387,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1788096317,1,0.526,0.474,0.711,0.241,0,5,4,124,mid,0,retry
pay_00000000000788,order_00000000000788,payment,75241,INR,failed,upi,False,customer788@example.com,+919811750973,cust_0000000388,,GATEWAY_ERROR,Payment was declined by the issuing bank/gateway.,gateway,payment_authorization,payment_declined,BANK_DECLINE,1788095814,1,0.78,0.22,0.873,0.638,0,21,1,391,low,0,retry
pay_00000000000789,order_00000000000789,payment,109414,INR,failed,upi,False,customer789@example.com,+919857762576,cust_0000000389,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786962081,1,0.669,0.331,0.493,0.936,0,7,6,240,low,1,retry
pay_00000000000790,order_00000000000790,payment,99707,INR,failed,upi,False,customer790@example.com,+919813915350,cust_0000000390,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787525012,1,0.417,0.583,0.46,0.326,0,23,4,126,low,1,retry
pay_00000000000791,order_00000000000791,payment,1140404,INR,failed,card,False,customer791@example.com,+919821289411,cust_0000000391,KKBK,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786482835,1,0.589,0.411,0.442,0.643,0,7,5,216,high,0,retry
pay_00000000000792,order_00000000000792,payment,120952,INR,failed,upi,False,customer792@example.com,+919891137087,cust_0000000392,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1787049972,1,0.632,0.368,0.401,0.885,0,13,2,19,low,1,retry
pay_00000000000793,order_00000000000793,payment,191199,INR,failed,upi,False,customer793@example.com,+919864702301,cust_0000000393,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788012187,1,0.593,0.407,0.392,0.873,0,21,4,65,mid,0,retry
pay_00000000000794,order_00000000000794,payment,445418,INR,failed,upi,False,customer794@example.com,+919840187291,cust_0000000394,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787601130,3,0.716,0.284,0.705,0.666,1494,11,5,44,mid,1,escalate
pay_00000000000795,order_00000000000795,payment,559368,INR,failed,card,False,customer795@example.com,+919846004061,cust_0000000395,PUNB,GATEWAY_ERROR,Payment was flagged and declined by risk checks.,business,payment_authorization,risk_check_failed,RETRY_LIMIT,1787223723,1,0.763,0.237,0.619,0.863,0,10,6,247,mid,0,retry
pay_00000000000796,order_00000000000796,payment,68488,INR,failed,upi,False,customer796@example.com,+919851117533,cust_0000000396,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1786500029,1,0.611,0.389,0.495,0.77,0,10,6,331,low,0,retry
pay_00000000000797,order_00000000000797,payment,3886527,INR,failed,upi,False,customer797@example.com,+919848374892,cust_0000000397,,GATEWAY_ERROR,UPI payment was declined by the customer's bank/PSP app.,bank,payment_authorization,upi_declined,UPI_FAILURE,1788410142,1,0.598,0.402,0.385,0.863,0,3,2,107,high,1,retry
pay_00000000000798,order_00000000000798,payment,630140,INR,failed,emi,False,customer798@example.com,+919826372136,cust_0000000398,,GATEWAY_ERROR,Payment failed due to a temporary issue at the bank's end.,bank,payment_authorization,bank_server_error,NETWORK_TIMEOUT,1786551884,1,0.541,0.459,0.306,0.733,0,21,0,30,mid,1,retry
pay_00000000000799,order_00000000000799,payment,147069,INR,failed,card,False,customer799@example.com,+919897306866,cust_0000000399,PUNB,GATEWAY_ERROR,The card used for payment has expired.,customer,payment_authorization,card_expired,CARD_FAILURE,1786541931,1,0.729,0.271,0.816,0.686,0,16,6,250,low,1,switch_to_upi
pay_00000000000800,order_00000000000800,payment,600861,INR,failed,card,False,customer800@example.com,+919824961937,cust_0000000000,SBIN,GATEWAY_ERROR,Payment failed because of insufficient funds in the account.,customer,payment_authorization,insufficient_funds,CARD_FAILURE,1788371109,1,0.56,0.44,0.674,0.502,0,13,1,114,mid,1,switch_to_upi
pay_00000000000801,order_00000000000801,payment,188133,INR,failed,upi,False,customer801@example.com,+919818819793,cust_0000000001,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787334095,2,0.632,0.368,0.425,0.866,730,15,6,364,mid,1,retry
pay_00000000000802,order_00000000000802,payment,125660,INR,failed,card,False,customer802@example.com,+919893541727,cust_0000000002,SBIN,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787158456,1,0.717,0.283,0.638,0.742,0,1,1,77,low,1,retry
pay_00000000000803,order_00000000000803,payment,2768229,INR,failed,upi,False,customer803@example.com,+919869417375,cust_0000000003,,GATEWAY_ERROR,Payment was unsuccessful due to a temporary issue.,gateway,payment_processing,gateway_timeout,NETWORK_TIMEOUT,1787679493,2,0.668,0.332,0.685,0.677,2840,5,1,342,high,1,retry
